statistic_yyymm,district_code,site_id,village,birth_total,birth_total_m,birth_total_f,death_total,death_m,death_f,marry_pair,divorce_pair
統計年月,區域別代碼,區域別,村里,出生數,出生數-男,出生數-女,死亡數,死亡數-男,死亡數-女,結婚對數,離婚對數
10704,10010060005,嘉義縣溪口鄉,游西村,1,0,1,2,1,1,0,1
10704,10010060006,嘉義縣溪口鄉,柴林村,1,1,0,1,1,0,0,0
10704,10010060007,嘉義縣溪口鄉,林腳村,1,0,1,4,2,2,0,1
10704,10010060008,嘉義縣溪口鄉,美南村,0,0,0,0,0,0,0,0
10704,10010060009,嘉義縣溪口鄉,美北村,0,0,0,0,0,0,1,0
10704,10010060010,嘉義縣溪口鄉,本厝村,0,0,0,2,1,1,0,0
10704,10010060011,嘉義縣溪口鄉,柳溝村,0,0,0,0,0,0,0,0
10704,10010060012,嘉義縣溪口鄉,疊溪村,0,0,0,0,0,0,2,0
10704,10010060013,嘉義縣溪口鄉,妙崙村,0,0,0,2,1,1,0,0
10704,10010060014,嘉義縣溪口鄉,坪頂村,1,1,0,2,1,1,0,0
10704,10010070001,嘉義縣新港鄉,宮前村,3,1,2,0,0,0,2,0
10704,10010070002,嘉義縣新港鄉,宮後村,0,0,0,1,1,0,0,0
10704,10010070003,嘉義縣新港鄉,大興村,0,0,0,5,4,1,0,2
10704,10010070004,嘉義縣新港鄉,福德村,1,0,1,1,0,1,0,0
10704,10010070005,嘉義縣新港鄉,古民村,1,1,0,0,0,0,1,0
10704,10010070006,嘉義縣新港鄉,中庄村,0,0,0,3,1,2,0,1
10704,10010070007,嘉義縣新港鄉,大潭村,3,2,1,1,0,1,0,0
10704,10010070008,嘉義縣新港鄉,西庄村,0,0,0,5,3,2,0,0
10704,10010070009,嘉義縣新港鄉,埤子村,0,0,0,1,1,0,0,0
10704,10010070010,嘉義縣新港鄉,南崙村,0,0,0,1,1,0,0,0
10704,10010070011,嘉義縣新港鄉,北崙村,1,1,0,0,0,0,0,0
10704,10010070012,嘉義縣新港鄉,海瀛村,0,0,0,0,0,0,0,0
10704,10010070013,嘉義縣新港鄉,月眉村,0,0,0,0,0,0,1,1
10704,10010070014,嘉義縣新港鄉,月潭村,0,0,0,1,0,1,0,0
10704,10010070015,嘉義縣新港鄉,溪北村,1,1,0,2,2,0,0,0
10704,10010070016,嘉義縣新港鄉,三間村,1,0,1,1,1,0,0,0
10704,10010070017,嘉義縣新港鄉,中洋村,0,0,0,0,0,0,0,1
10704,10010070018,嘉義縣新港鄉,菜公村,0,0,0,1,0,1,1,0
10704,10010070019,嘉義縣新港鄉,安和村,0,0,0,1,0,1,0,0
10704,10010070020,嘉義縣新港鄉,潭大村,0,0,0,0,0,0,2,0
10704,10010070021,嘉義縣新港鄉,南港村,2,0,2,3,3,0,1,0
10704,10010070022,嘉義縣新港鄉,板頭村,2,1,1,0,0,0,1,0
10704,10010070023,嘉義縣新港鄉,共和村,1,1,0,2,1,1,0,0
10704,10010080001,嘉義縣六腳鄉,蒜頭村,0,0,0,2,2,0,0,0
10704,10010080002,嘉義縣六腳鄉,蒜東村,0,0,0,1,1,0,0,0
10704,10010080003,嘉義縣六腳鄉,蒜南村,0,0,0,1,0,1,0,0
10704,10010080004,嘉義縣六腳鄉,工廠村,0,0,0,0,0,0,0,0
10704,10010080005,嘉義縣六腳鄉,灣南村,0,0,0,1,1,0,1,1
10704,10010080006,嘉義縣六腳鄉,灣北村,0,0,0,0,0,0,0,0
10704,10010080007,嘉義縣六腳鄉,雙涵村,1,0,1,2,0,2,0,0
10704,10010080008,嘉義縣六腳鄉,塗師村,0,0,0,2,2,0,0,0
10704,10010080009,嘉義縣六腳鄉,三義村,0,0,0,0,0,0,0,0
10704,10010080010,嘉義縣六腳鄉,港美村,0,0,0,0,0,0,0,0
10704,10010080011,嘉義縣六腳鄉,豐美村,0,0,0,5,4,1,0,0
10704,10010080012,嘉義縣六腳鄉,六斗村,0,0,0,1,1,0,0,0
10704,10010080013,嘉義縣六腳鄉,崙陽村,0,0,0,0,0,0,0,0
10704,10010080014,嘉義縣六腳鄉,蘇厝村,0,0,0,0,0,0,0,0
10704,10010080015,嘉義縣六腳鄉,竹本村,0,0,0,1,1,0,0,0
10704,10010080016,嘉義縣六腳鄉,永賢村,0,0,0,0,0,0,0,0
10704,10010080017,嘉義縣六腳鄉,魚寮村,0,0,0,0,0,0,0,1
10704,10010080018,嘉義縣六腳鄉,潭墘村,0,0,0,0,0,0,2,0
10704,10010080019,嘉義縣六腳鄉,正義村,0,0,0,3,1,2,0,0
10704,10010080020,嘉義縣六腳鄉,溪厝村,1,1,0,2,1,1,0,1
10704,10010080021,嘉義縣六腳鄉,六腳村,0,0,0,1,1,0,0,1
10704,10010080022,嘉義縣六腳鄉,六南村,0,0,0,1,0,1,0,0
10704,10010080023,嘉義縣六腳鄉,崩山村,0,0,0,0,0,0,1,0
10704,10010080024,嘉義縣六腳鄉,古林村,0,0,0,2,1,1,1,0
10704,10010080025,嘉義縣六腳鄉,更寮村,1,1,0,1,1,0,0,0
10704,10010090001,嘉義縣東石鄉,東石村,2,0,2,0,0,0,0,0
10704,10010090002,嘉義縣東石鄉,猿樹村,0,0,0,0,0,0,0,0
10704,10010090003,嘉義縣東石鄉,型厝村,0,0,0,2,1,1,0,0
10704,10010090004,嘉義縣東石鄉,塭港村,1,0,1,2,1,1,1,0
10704,10010090005,嘉義縣東石鄉,三家村,0,0,0,0,0,0,1,0
10704,10010090006,嘉義縣東石鄉,永屯村,0,0,0,1,1,0,0,0
10704,10010090007,嘉義縣東石鄉,海埔村,0,0,0,0,0,0,0,0
10704,10010090008,嘉義縣東石鄉,龍港村,0,0,0,3,1,2,0,0
10704,10010090009,嘉義縣東石鄉,副瀨村,2,2,0,2,0,2,0,1
10704,10010090010,嘉義縣東石鄉,下揖村,1,0,1,2,2,0,0,0
10704,10010090011,嘉義縣東石鄉,頂揖村,1,1,0,0,0,0,0,0
10704,10010090012,嘉義縣東石鄉,溪下村,0,0,0,1,1,0,0,0
10704,10010090013,嘉義縣東石鄉,港墘村,0,0,0,2,1,1,0,0
10704,10010090014,嘉義縣東石鄉,蔦松村,0,0,0,3,2,1,0,0
10704,10010090015,嘉義縣東石鄉,圍潭村,0,0,0,0,0,0,0,0
10704,10010090016,嘉義縣東石鄉,洲仔村,1,0,1,0,0,0,0,0
10704,10010090017,嘉義縣東石鄉,東崙村,0,0,0,1,0,1,0,0
10704,10010090018,嘉義縣東石鄉,西崙村,0,0,0,2,1,1,0,0
10704,10010090019,嘉義縣東石鄉,塭仔村,3,2,1,1,1,0,2,0
10704,10010090020,嘉義縣東石鄉,網寮村,0,0,0,1,0,1,2,0
10704,10010090021,嘉義縣東石鄉,掌潭村,0,0,0,2,1,1,0,0
10704,10010090022,嘉義縣東石鄉,港口村,0,0,0,0,0,0,0,0
10704,10010090023,嘉義縣東石鄉,鰲鼓村,1,1,0,1,0,1,2,0
10704,10010100001,嘉義縣義竹鄉,岸腳村,0,0,0,1,0,1,0,0
10704,10010100002,嘉義縣義竹鄉,義竹村,0,0,0,1,1,0,1,0
10704,10010100003,嘉義縣義竹鄉,六桂村,0,0,0,2,1,1,0,0
10704,10010100004,嘉義縣義竹鄉,仁里村,0,0,0,2,0,2,0,0
10704,10010100005,嘉義縣義竹鄉,傳芳村,1,0,1,2,1,1,0,0
10704,10010100006,嘉義縣義竹鄉,頭竹村,0,0,0,2,1,1,0,0
10704,10010100007,嘉義縣義竹鄉,五厝村,0,0,0,1,1,0,0,0
10704,10010100008,嘉義縣義竹鄉,中平村,0,0,0,2,1,1,0,0
10704,10010100009,嘉義縣義竹鄉,埤前村,0,0,0,0,0,0,0,0
10704,10010100010,嘉義縣義竹鄉,平溪村,0,0,0,1,0,1,0,0
10704,10010100011,嘉義縣義竹鄉,後鎮村,1,0,1,0,0,0,0,0
10704,10010100012,嘉義縣義竹鄉,北華村,0,0,0,2,2,0,0,0
10704,10010100013,嘉義縣義竹鄉,新店村,0,0,0,0,0,0,1,1
10704,10010100014,嘉義縣義竹鄉,東過村,0,0,0,0,0,0,0,0
10704,10010100015,嘉義縣義竹鄉,西過村,0,0,0,1,0,1,0,1
10704,10010100016,嘉義縣義竹鄉,官和村,0,0,0,0,0,0,0,0
10704,10010100017,嘉義縣義竹鄉,官順村,0,0,0,0,0,0,0,0
10704,10010100018,嘉義縣義竹鄉,新富村,0,0,0,0,0,0,0,0
10704,10010100019,嘉義縣義竹鄉,東光村,0,0,0,2,1,1,0,0
10704,10010100020,嘉義縣義竹鄉,東榮村,0,0,0,3,2,1,0,0
10704,10010100021,嘉義縣義竹鄉,龍蛟村,0,0,0,1,1,0,0,0
10704,10010100022,嘉義縣義竹鄉,溪洲村,0,0,0,2,1,1,0,0
10704,10010110001,嘉義縣鹿草鄉,後寮村,0,0,0,1,0,1,1,1
10704,10010110002,嘉義縣鹿草鄉,鹿東村,0,0,0,3,2,1,0,0
10704,10010110003,嘉義縣鹿草鄉,鹿草村,0,0,0,1,1,0,1,0
10704,10010110004,嘉義縣鹿草鄉,西井村,0,0,0,0,0,0,1,0
10704,10010110005,嘉義縣鹿草鄉,豊稠村,0,0,0,0,0,0,1,0
10704,10010110006,嘉義縣鹿草鄉,重寮村,1,1,0,0,0,0,0,0
10704,10010110007,嘉義縣鹿草鄉,施家村,1,1,0,1,1,0,0,0
10704,10010110008,嘉義縣鹿草鄉,下潭村,0,0,0,1,1,0,0,0
10704,10010110009,嘉義縣鹿草鄉,光潭村,0,0,0,1,1,0,0,0
10704,10010110010,嘉義縣鹿草鄉,碧潭村,1,0,1,2,2,0,0,0
10704,10010110011,嘉義縣鹿草鄉,松竹村,0,0,0,0,0,0,0,1
10704,10010110012,嘉義縣鹿草鄉,竹山村,0,0,0,3,1,2,1,0
10704,10010110013,嘉義縣鹿草鄉,後堀村,1,1,0,1,1,0,0,0
10704,10010110014,嘉義縣鹿草鄉,三角村,1,0,1,1,1,0,2,1
10704,10010110015,嘉義縣鹿草鄉,下麻村,0,0,0,1,1,0,0,0
10704,10010120001,嘉義縣水上鄉,水上村,2,1,1,2,0,2,4,2
10704,10010120002,嘉義縣水上鄉,水頭村,1,0,1,2,2,0,2,0
10704,10010120003,嘉義縣水上鄉,大堀村,1,1,0,0,0,0,1,0
10704,10010120004,嘉義縣水上鄉,大崙村,1,1,0,1,1,0,1,0
10704,10010120005,嘉義縣水上鄉,塗溝村,0,0,0,3,2,1,0,0
10704,10010120006,嘉義縣水上鄉,粗溪村,2,2,0,3,3,0,1,0
10704,10010120007,嘉義縣水上鄉,下寮村,0,0,0,1,1,0,0,0
10704,10010120008,嘉義縣水上鄉,三和村,2,2,0,5,3,2,2,0
10704,10010120009,嘉義縣水上鄉,回歸村,0,0,0,0,0,0,0,0
10704,10010120010,嘉義縣水上鄉,三鎮村,1,1,0,1,1,0,0,0
10704,10010120011,嘉義縣水上鄉,靖和村,0,0,0,2,1,1,0,0
10704,10010120012,嘉義縣水上鄉,南和村,1,0,1,1,1,0,0,0
10704,10010120013,嘉義縣水上鄉,龍德村,0,0,0,1,1,0,1,0
10704,10010120014,嘉義縣水上鄉,溪洲村,0,0,0,0,0,0,0,0
10704,10010120015,嘉義縣水上鄉,柳林村,1,0,1,7,4,3,0,0
10704,10010120016,嘉義縣水上鄉,柳鄉村,0,0,0,3,2,1,1,0
10704,10010120017,嘉義縣水上鄉,柳新村,4,1,3,1,1,0,1,0
10704,10010120018,嘉義縣水上鄉,寬士村,2,1,1,1,1,0,1,1
10704,10010120019,嘉義縣水上鄉,民生村,2,1,1,2,1,1,1,2
10704,10010120020,嘉義縣水上鄉,忠和村,0,0,0,1,1,0,0,1
10704,10010120021,嘉義縣水上鄉,中庄村,0,0,0,1,1,0,1,1
10704,10010120022,嘉義縣水上鄉,南鄉村,0,0,0,0,0,0,2,1
10704,10010120023,嘉義縣水上鄉,三界村,0,0,0,1,1,0,0,0
10704,10010120024,嘉義縣水上鄉,國姓村,0,0,0,1,1,0,1,0
10704,10010120025,嘉義縣水上鄉,內溪村,1,0,1,1,0,1,0,0
10704,10010120026,嘉義縣水上鄉,義興村,1,0,1,0,0,0,0,1
10704,10010130001,嘉義縣中埔鄉,中埔村,1,0,1,2,1,1,1,1
10704,10010130002,嘉義縣中埔鄉,塩舘村,0,0,0,1,1,0,0,0
10704,10010130003,嘉義縣中埔鄉,龍門村,0,0,0,0,0,0,1,0
10704,10010130004,嘉義縣中埔鄉,裕民村,0,0,0,2,2,0,1,0
10704,10010130005,嘉義縣中埔鄉,金蘭村,2,1,1,0,0,0,0,0
10704,10010130006,嘉義縣中埔鄉,富收村,2,2,0,2,1,1,1,2
10704,10010130007,嘉義縣中埔鄉,和睦村,2,0,2,6,5,1,2,0
10704,10010130008,嘉義縣中埔鄉,和美村,1,0,1,4,1,3,5,1
10704,10010130009,嘉義縣中埔鄉,和興村,3,1,2,2,1,1,2,0
10704,10010130010,嘉義縣中埔鄉,隆興村,0,0,0,1,0,1,1,0
10704,10010130011,嘉義縣中埔鄉,義仁村,0,0,0,3,1,2,0,0
10704,10010130012,嘉義縣中埔鄉,社口村,1,1,0,2,1,1,0,0
10704,10010130013,嘉義縣中埔鄉,灣潭村,0,0,0,1,1,0,0,0
10704,10010130014,嘉義縣中埔鄉,石硦村,1,0,1,1,1,0,0,0
10704,10010130015,嘉義縣中埔鄉,頂埔村,1,0,1,2,0,2,0,0
10704,10010130016,嘉義縣中埔鄉,同仁村,1,1,0,2,1,1,1,0
10704,10010130017,嘉義縣中埔鄉,瑞豐村,0,0,0,0,0,0,0,0
10704,10010130018,嘉義縣中埔鄉,沄水村,0,0,0,4,1,3,0,0
10704,10010130019,嘉義縣中埔鄉,三層村,0,0,0,0,0,0,1,0
10704,10010130020,嘉義縣中埔鄉,深坑村,0,0,0,0,0,0,1,1
10704,10010130021,嘉義縣中埔鄉,東興村,0,0,0,2,0,2,0,0
10704,10010130022,嘉義縣中埔鄉,中崙村,0,0,0,0,0,0,0,1
10704,10010140001,嘉義縣竹崎鄉,竹崎村,1,1,0,3,2,1,1,1
10704,10010140002,嘉義縣竹崎鄉,和平村,3,1,2,2,1,1,0,1
10704,10010140003,嘉義縣竹崎鄉,坑頭村,0,0,0,1,0,1,0,0
10704,10010140004,嘉義縣竹崎鄉,沙坑村,2,1,1,0,0,0,0,0
10704,10010140005,嘉義縣竹崎鄉,獅埜村,0,0,0,0,0,0,0,1
10704,10010140006,嘉義縣竹崎鄉,義和村,0,0,0,0,0,0,0,0
10704,10010140007,嘉義縣竹崎鄉,義仁村,0,0,0,1,1,0,1,2
10704,10010140008,嘉義縣竹崎鄉,灣橋村,6,4,2,6,4,2,0,0
10704,10010140009,嘉義縣竹崎鄉,鹿滿村,1,0,1,2,1,1,0,0
10704,10010140010,嘉義縣竹崎鄉,紫雲村,1,1,0,1,0,1,0,0
10704,10010140011,嘉義縣竹崎鄉,內埔村,4,3,1,1,0,1,0,0
10704,10010140012,嘉義縣竹崎鄉,昇平村,2,2,0,4,3,1,1,1
10704,10010140013,嘉義縣竹崎鄉,白杞村,0,0,0,3,2,1,0,0
10704,10010140014,嘉義縣竹崎鄉,桃源村,0,0,0,0,0,0,0,0
10704,10010140015,嘉義縣竹崎鄉,塘興村,0,0,0,2,1,1,0,0
10704,10010140016,嘉義縣竹崎鄉,義隆村,1,0,1,0,0,0,0,1
10704,10010140017,嘉義縣竹崎鄉,龍山村,0,0,0,3,2,1,0,0
10704,10010140018,嘉義縣竹崎鄉,文峯村,0,0,0,1,0,1,0,1
10704,10010140019,嘉義縣竹崎鄉,金獅村,0,0,0,1,0,1,0,0
10704,10010140020,嘉義縣竹崎鄉,復金村,0,0,0,4,3,1,0,0
10704,10010140021,嘉義縣竹崎鄉,緞繻村,0,0,0,2,2,0,0,0
10704,10010140022,嘉義縣竹崎鄉,仁壽村,0,0,0,0,0,0,0,0
10704,10010140023,嘉義縣竹崎鄉,中和村,1,1,0,1,1,0,0,0
10704,10010140024,嘉義縣竹崎鄉,光華村,0,0,0,1,1,0,1,0
10704,10010150001,嘉義縣梅山鄉,梅東村,0,0,0,0,0,0,0,0
10704,10010150002,嘉義縣梅山鄉,梅南村,0,0,0,1,1,0,2,0
10704,10010150003,嘉義縣梅山鄉,過山村,0,0,0,0,0,0,1,0
10704,10010150004,嘉義縣梅山鄉,梅北村,4,1,3,1,1,0,1,0
10704,10010150005,嘉義縣梅山鄉,圳南村,0,0,0,1,1,0,0,0
10704,10010150006,嘉義縣梅山鄉,永興村,0,0,0,1,1,0,0,0
10704,10010150007,嘉義縣梅山鄉,半天村,0,0,0,2,0,2,0,0
10704,10010150008,嘉義縣梅山鄉,圳北村,1,0,1,0,0,0,0,0
10704,10010150009,嘉義縣梅山鄉,大南村,0,0,0,2,1,1,2,0
10704,10010150010,嘉義縣梅山鄉,双溪村,0,0,0,4,3,1,1,0
10704,10010150011,嘉義縣梅山鄉,安靖村,0,0,0,3,3,0,0,0
10704,10010150012,嘉義縣梅山鄉,太平村,0,0,0,0,0,0,0,0
10704,10010150013,嘉義縣梅山鄉,碧湖村,0,0,0,0,0,0,0,0
10704,10010150014,嘉義縣梅山鄉,太興村,0,0,0,0,0,0,0,0
10704,10010150015,嘉義縣梅山鄉,瑞峯村,0,0,0,3,0,3,0,0
10704,10010150016,嘉義縣梅山鄉,瑞里村,0,0,0,1,1,0,0,0
10704,10010150017,嘉義縣梅山鄉,太和村,0,0,0,1,0,1,0,0
10704,10010150018,嘉義縣梅山鄉,龍眼村,0,0,0,1,0,1,0,1
10704,10010160001,嘉義縣番路鄉,江西村,0,0,0,0,0,0,0,0
10704,10010160002,嘉義縣番路鄉,內甕村,1,0,1,0,0,0,0,0
10704,10010160003,嘉義縣番路鄉,新福村,1,1,0,1,1,0,1,0
10704,10010160004,嘉義縣番路鄉,下坑村,1,0,1,2,2,0,0,0
10704,10010160005,嘉義縣番路鄉,番路村,0,0,0,2,1,1,0,0
10704,10010160006,嘉義縣番路鄉,民和村,0,0,0,0,0,0,0,0
10704,10010160007,嘉義縣番路鄉,觸口村,0,0,0,3,1,2,0,0
10704,10010160008,嘉義縣番路鄉,大湖村,0,0,0,0,0,0,0,0
10704,10010160009,嘉義縣番路鄉,公田村,0,0,0,1,1,0,0,0
10704,10010160010,嘉義縣番路鄉,公興村,0,0,0,1,1,0,0,0
10704,10010160011,嘉義縣番路鄉,草山村,0,0,0,1,1,0,0,0
10704,10010170001,嘉義縣大埔鄉,大埔村,4,3,1,1,1,0,0,0
10704,10010170002,嘉義縣大埔鄉,和平村,0,0,0,1,1,0,3,0
10704,10010170003,嘉義縣大埔鄉,永樂村,0,0,0,2,1,1,0,0
10704,10010170004,嘉義縣大埔鄉,茄苳村,2,2,0,0,0,0,0,0
10704,10010170005,嘉義縣大埔鄉,西興村,2,1,1,1,1,0,1,0
10704,10010180001,嘉義縣阿里山鄉,中山村,0,0,0,2,1,1,0,0
10704,10010180002,嘉義縣阿里山鄉,中正村,0,0,0,0,0,0,0,1
10704,10010180003,嘉義縣阿里山鄉,香林村,0,0,0,0,0,0,0,0
10704,10010180004,嘉義縣阿里山鄉,十字村,0,0,0,1,0,1,0,0
10704,10010180005,嘉義縣阿里山鄉,來吉村,0,0,0,0,0,0,0,0
10704,10010180006,嘉義縣阿里山鄉,豐山村,0,0,0,0,0,0,0,0
10704,10010180007,嘉義縣阿里山鄉,達邦村,0,0,0,1,1,0,2,0
10704,10010180008,嘉義縣阿里山鄉,樂野村,0,0,0,0,0,0,1,1
10704,10010180009,嘉義縣阿里山鄉,里佳村,0,0,0,0,0,0,0,0
10704,10010180010,嘉義縣阿里山鄉,山美村,2,1,1,0,0,0,1,0
10704,10010180011,嘉義縣阿里山鄉,新美村,1,0,1,0,0,0,0,0
10704,10010180012,嘉義縣阿里山鄉,茶山村,0,0,0,0,0,0,0,0
10704,10013010001,屏東縣屏東市,光榮里,0,0,0,0,0,0,0,0
10704,10013010002,屏東縣屏東市,文明里,0,0,0,0,0,0,0,0
10704,10013010003,屏東縣屏東市,武廟里,0,0,0,0,0,0,0,0
10704,10013010004,屏東縣屏東市,大同里,0,0,0,1,0,1,0,0
10704,10013010005,屏東縣屏東市,泰安里,0,0,0,0,0,0,0,0
10704,10013010006,屏東縣屏東市,端正里,0,0,0,0,0,0,0,0
10704,10013010007,屏東縣屏東市,民權里,0,0,0,1,0,1,0,0
10704,10013010008,屏東縣屏東市,大埔里,0,0,0,4,3,1,1,0
10704,10013010009,屏東縣屏東市,必信里,0,0,0,1,1,0,0,0
10704,10013010010,屏東縣屏東市,崇智里,0,0,0,0,0,0,0,0
10704,10013010011,屏東縣屏東市,崇禮里,0,0,0,0,0,0,0,0
10704,10013010012,屏東縣屏東市,維新里,1,1,0,0,0,0,2,2
10704,10013010013,屏東縣屏東市,安樂里,0,0,0,0,0,0,0,0
10704,10013010014,屏東縣屏東市,平和里,0,0,0,0,0,0,0,0
10704,10013010015,屏東縣屏東市,楠樹里,0,0,0,0,0,0,0,0
10704,10013010016,屏東縣屏東市,扶風里,0,0,0,0,0,0,0,0
10704,10013010017,屏東縣屏東市,慶春里,0,0,0,1,0,1,0,0
10704,10013010018,屏東縣屏東市,金泉里,1,0,1,0,0,0,1,0
10704,10013010019,屏東縣屏東市,勝豐里,0,0,0,0,0,0,1,0
10704,10013010020,屏東縣屏東市,橋南里,0,0,0,1,1,0,1,1
10704,10013010021,屏東縣屏東市,橋北里,0,0,0,0,0,0,0,0
10704,10013010022,屏東縣屏東市,長春里,4,3,1,4,2,2,1,1
10704,10013010023,屏東縣屏東市,豐榮里,0,0,0,4,4,0,1,1
10704,10013010024,屏東縣屏東市,豐源里,2,2,0,2,1,1,1,0
10704,10013010025,屏東縣屏東市,豐田里,2,0,2,1,1,0,2,3
10704,10013010026,屏東縣屏東市,大連里,4,2,2,7,2,5,8,1
10704,10013010027,屏東縣屏東市,湖西里,0,0,0,0,0,0,5,0
10704,10013010028,屏東縣屏東市,湖南里,0,0,0,1,1,0,1,0
10704,10013010029,屏東縣屏東市,歸心里,1,0,1,2,1,1,0,0
10704,10013010030,屏東縣屏東市,瑞光里,2,1,1,4,1,3,3,3
10704,10013010031,屏東縣屏東市,新生里,4,1,3,6,5,1,2,0
10704,10013010032,屏東縣屏東市,頂宅里,1,0,1,1,1,0,0,0
10704,10013010033,屏東縣屏東市,厚生里,1,0,1,1,0,1,0,1
10704,10013010034,屏東縣屏東市,擇仁里,0,0,0,0,0,0,1,0
10704,10013010035,屏東縣屏東市,建國里,0,0,0,3,1,2,1,1
10704,10013010036,屏東縣屏東市,一心里,0,0,0,2,1,1,0,0
10704,10013010037,屏東縣屏東市,萬年里,0,0,0,2,2,0,0,0
10704,10013010038,屏東縣屏東市,義勇里,0,0,0,0,0,0,2,1
10704,10013010039,屏東縣屏東市,光華里,0,0,0,1,0,1,0,0
10704,10013010040,屏東縣屏東市,永安里,4,3,1,4,4,0,4,0
10704,10013010041,屏東縣屏東市,新興里,1,1,0,2,2,0,2,0
10704,10013010042,屏東縣屏東市,公館里,2,1,1,2,1,1,1,0
10704,10013010043,屏東縣屏東市,龍華里,1,0,1,2,2,0,1,0
10704,10013010044,屏東縣屏東市,玉成里,0,0,0,2,1,1,0,0
10704,10013010045,屏東縣屏東市,頂柳里,0,0,0,1,1,0,0,0
10704,10013010046,屏東縣屏東市,大湖里,0,0,0,2,2,0,0,0
10704,10013010047,屏東縣屏東市,凌雲里,1,1,0,1,1,0,0,0
10704,10013010048,屏東縣屏東市,鵬程里,0,0,0,0,0,0,0,0
10704,10013010049,屏東縣屏東市,安鎮里,0,0,0,3,1,2,1,1
10704,10013010050,屏東縣屏東市,永光里,1,0,1,2,1,1,1,0
10704,10013010051,屏東縣屏東市,大洲里,0,0,0,1,0,1,0,0
10704,10013010053,屏東縣屏東市,大武里,4,4,0,2,1,1,0,1
10704,10013010054,屏東縣屏東市,前進里,0,0,0,3,1,2,0,0
10704,10013010055,屏東縣屏東市,清溪里,5,2,3,3,1,2,2,1
10704,10013010056,屏東縣屏東市,長安里,1,1,0,3,1,2,0,1
10704,10013010057,屏東縣屏東市,永順里,0,0,0,0,0,0,0,0
10704,10013010058,屏東縣屏東市,永昌里,0,0,0,1,0,1,0,0
10704,10013010059,屏東縣屏東市,斯文里,0,0,0,1,1,0,0,0
10704,10013010060,屏東縣屏東市,華山里,3,2,1,5,2,3,0,2
10704,10013010061,屏東縣屏東市,興樂里,0,0,0,0,0,0,0,0
10704,10013010062,屏東縣屏東市,明正里,0,0,0,0,0,0,0,0
10704,10013010063,屏東縣屏東市,太平里,0,0,0,1,1,0,0,0
10704,10013010064,屏東縣屏東市,中正里,3,2,1,2,0,2,1,1
10704,10013010065,屏東縣屏東市,勝利里,0,0,0,7,5,2,5,0
10704,10013010066,屏東縣屏東市,永城里,1,1,0,0,0,0,1,1
10704,10013010067,屏東縣屏東市,溝美里,0,0,0,2,1,1,2,0
10704,10013010068,屏東縣屏東市,北勢里,2,1,1,3,1,2,1,1
10704,10013010069,屏東縣屏東市,北興里,4,3,1,3,1,2,2,0
10704,10013010070,屏東縣屏東市,仁愛里,2,1,1,3,1,2,1,0
10704,10013010071,屏東縣屏東市,廣興里,0,0,0,4,3,1,0,0
10704,10013010073,屏東縣屏東市,崇蘭里,10,5,5,9,4,5,6,5
10704,10013010074,屏東縣屏東市,空翔里,0,0,0,2,2,0,2,0
10704,10013010075,屏東縣屏東市,潭墘里,7,3,4,1,0,1,4,5
10704,10013010076,屏東縣屏東市,三山里,0,0,0,4,2,2,0,0
10704,10013010077,屏東縣屏東市,海豐里,0,0,0,1,1,0,1,0
10704,10013010078,屏東縣屏東市,仁義里,1,0,1,1,1,0,1,0
10704,10013010079,屏東縣屏東市,和興里,0,0,0,0,0,0,1,0
10704,10013010080,屏東縣屏東市,信和里,1,1,0,2,1,1,0,0
10704,10013010081,屏東縣屏東市,崇武里,1,1,0,2,2,0,3,0
10704,10013020001,屏東縣潮州鎮,潮州里,0,0,0,1,1,0,0,0
10704,10013020002,屏東縣潮州鎮,同榮里,0,0,0,1,0,1,0,0
10704,10013020003,屏東縣潮州鎮,新榮里,0,0,0,1,0,1,0,0
10704,10013020004,屏東縣潮州鎮,新生里,0,0,0,1,0,1,0,0
10704,10013020005,屏東縣潮州鎮,光華里,1,0,1,3,0,3,5,1
10704,10013020006,屏東縣潮州鎮,彭城里,0,0,0,2,2,0,0,0
10704,10013020007,屏東縣潮州鎮,三星里,0,0,0,1,1,0,2,0
10704,10013020008,屏東縣潮州鎮,三共里,0,0,0,5,4,1,3,4
10704,10013020009,屏東縣潮州鎮,三和里,2,2,0,1,0,1,1,0
10704,10013020010,屏東縣潮州鎮,五魁里,0,0,0,1,1,0,0,0
10704,10013020011,屏東縣潮州鎮,蓬萊里,0,0,0,4,3,1,2,0
10704,10013020012,屏東縣潮州鎮,八爺里,2,2,0,0,0,0,0,0
10704,10013020013,屏東縣潮州鎮,永春里,2,2,0,5,4,1,6,3
10704,10013020014,屏東縣潮州鎮,富春里,0,0,0,0,0,0,1,0
10704,10013020015,屏東縣潮州鎮,光春里,2,1,1,0,0,0,1,0
10704,10013020016,屏東縣潮州鎮,興美里,0,0,0,1,0,1,0,0
10704,10013020017,屏東縣潮州鎮,檨子里,0,0,0,1,0,1,0,0
10704,10013020018,屏東縣潮州鎮,九塊里,0,0,0,2,0,2,1,0
10704,10013020019,屏東縣潮州鎮,泗林里,1,0,1,2,1,1,0,1
10704,10013020020,屏東縣潮州鎮,四春里,0,0,0,3,1,2,1,0
10704,10013020021,屏東縣潮州鎮,崙東里,0,0,0,1,0,1,0,0
10704,10013030001,屏東縣東港鎮,新勝里,0,0,0,2,1,1,1,0
